Missy Elliott featuring Da Brat,Sock It 2 Me,1998
Next,Butta Love,1998
Aretha Franklin,A Rose Is Still a Rose,1998
Boyz II Men,4 Seasons of Loneliness,1998
LL Cool J,Father,1998
Gerald Levert,Thinkin' Bout It,1998
Deborah Cox,Nobody's Supposed to Be Here,1998
TQ,Westside,1998
Cher,Believe,1999
TLC,No Scrubs,1999
Monica,Angel of Mine,1999
Whitney Houston featuring Faith Evans and Kelly Price,Heartbreak Hotel,1999
Britney Spears,...Baby One More Time,1999
Sixpence None the Richer,Kiss Me,1999
Christina Aguilera,Genie in a Bottle,1999
Sugar Ray,Every Morning,1999
Deborah Cox,Nobody's Supposed to Be Here,1999
Ricky Martin,Livin' la Vida Loca,1999
702,Where My Girls At?,1999
Jennifer Lopez,If You Had My Love,1999
Goo Goo Dolls,Slide,1999
Brandy,Have You Ever?,1999
Backstreet Boys,I Want It That Way,1999
R. Kelly and Celine Dion,I'm Your Angel,1999
Smash Mouth,All Star,1999
Sarah McLachlan,Angel,1999
Santana featuring Rob Thomas,Smooth,1999
TLC,Unpretty,1999
Destiny's Child,"Bills, Bills, Bills",1999
Eagle-Eye Cherry,Save Tonight,1999
Pearl Jam,Last Kiss,1999
Maxwell,Fortunate,1999
Backstreet Boys,All I Have to Give,1999
Enrique Iglesias,Bailamos,1999
Busta Rhymes featuring Janet,What's It Gonna Be?!,1999
Everlast,What It's Like,1999
Lenny Kravitz,Fly Away,1999
Sugar Ray,Someday,1999
Divine,Lately,1999
Shania Twain,That Don't Impress Me Much,1999
Will Smith featuring Dru Hill and Kool Moe Dee,Wild Wild West,1999
Red Hot Chili Peppers,Scar Tissue,1999
Mariah Carey featuring Jay-Z,Heartbreaker,1999
Mariah Carey,I Still Believe,1999
98 Degrees,The Hardest Thing,1999
LFO,Summer Girls,1999
Jay-Z featuring Amil and Ja Rule,Can I Get A...,1999
Third Eye Blind,Jumper,1999
Lauryn Hill,Doo Wop (That Thing),1999
Lou Bega,Mambo No. 5,1999
Tyrese,Sweet Lady,1999
Whitney Houston,It's Not Right but It's Okay,1999
N Sync,(God Must Have Spent) A Little More Time on You,1999
Shawn Mullins,Lullaby,1999
112 featuring Lil Zane,Anywhere,1999
K-Ci & JoJo,Tell Me It's Real,1999
Matchbox 20,Back 2 Good,1999
Blaque,808,1999
Tal Bachman,She's So High,1999
Ricky Martin,She's All I Ever Had,1999
Will Smith,Miami,1999
Jewel,Hands,1999
JT Money featuring Solé,Who Dat,1999
Tim McGraw,Please Remember Me,1999
Shania Twain,From This Moment On,1999
Faith Evans,Love Like This,1999
Jesse Powell,You,1999
Total featuring Missy Elliott,Trippin',1999
Silk,If You,1999
Lauryn Hill,Ex-Factor,1999
Jordan Knight,Give It to You,1999
Goo Goo Dolls,Black Balloon,1999
Eric Benét featuring Tamia,Spend My Life with You,1999
Dru Hill,These Are the Times,1999
Mark Chesnutt,I Don't Want to Miss a Thing,1999
98 Degrees,I Do (Cherish You),1999
98 Degrees,Because of You,1999
Sarah McLachlan,I Will Remember You,1999
Chanté Moore,Chanté's Got a Man,1999
Case,Happily Ever After,1999
Whitney Houston,My Love Is Your Love,1999
Faith Evans featuring Puff Daddy,All Night Long,1999
Juvenile featuring Mannie Fresh and Lil Wayne,Back That Azz Up,1999
Brandy,Almost Doesn't Count,1999
Shania Twain,Man! I Feel Like a Woman!,1999
Len,Steal My Sunshine,1999
Marc Anthony,I Need to Know,1999
Ginuwine,So Anxious,1999
Case featuring Joe,Faded Pictures,1999
Brian McKnight,Back at One,1999
R. Kelly,When a Woman's Fed Up,1999
Kenny Chesney,How Forever Feels,1999
Lonestar,Amazed,1999
Britney Spears,Sometimes,1999
Mo Thugs,Ghetto Cowboy,1999
Fastball,Out of My Head,1999
Jay-Z,Hard Knock Life (Ghetto Anthem),1999
Naughty by Nature featuring Zhané,Jamboree,1999
"Blackstreet featuring Mýa, Mase and Blinky Blink",Take Me There,1999
Joey McIntyre,Stay the Same,1999
Jo Dee Messina,A Lesson in Leavin',1999
Goo Goo Dolls,Iris,1999
Puff Daddy featuring R. Kelly,Satisfy You,1999
Citizen King,Better Days (And the Bottom Drops Out),1999
N Sync and Gloria Estefan,Music of My Heart,1999
George Strait,Write This Down,1999
Whitney Houston and Mariah Carey,When You Believe,1999
Alabama and 'N Sync,(God Must Have Spent) A Little More Time on You,1999
Faith Hill,Breathe,2000
Santana featuring Rob Thomas,Smooth,2000
Santana featuring The Product G&B,Maria Maria,2000
Joe,I Wanna Know,2000
Vertical Horizon,Everything You Want,2000
Destiny's Child,Say My Name,2000
Savage Garden,I Knew I Loved You,2000
Lonestar,Amazed,2000
Matchbox Twenty,Bent,2000
Toni Braxton,He Wasn't Man Enough,2000
Creed,Higher,2000
Aaliyah,Try Again,2000
Destiny's Child,"Jumpin', Jumpin'",2000
Sisqó,Thong Song,2000
3 Doors Down,Kryptonite,2000
Pink,There You Go,2000
Madonna,Music,2000
Janet,Doesn't Really Matter,2000
Christina Aguilera,What a Girl Wants,2000
Brian McKnight,Back at One,2000
N Sync,Bye Bye Bye,2000
Marc Anthony,You Sang to Me,2000
Marc Anthony,I Need to Know,2000
Montell Jordan,Get It On Tonite,2000
Sisqó,Incomplete,2000
Macy Gray,I Try,2000
N Sync,It's Gonna Be Me,2000
Céline Dion,That's the Way It Is,2000
Nelly,Country Grammar (Hot Shit),2000
Blaque,Bring It All to Me,2000
Backstreet Boys,Show Me the Meaning of Being Lonely,2000
"Missy Elliott featuring Nas, Eve and Q-Tip",Hot Boyz,2000
BBMak,Back Here,2000
Sonique,It Feels So Good,2000
Nine Days,Absolutely (Story of a Girl),2000
Creed,With Arms Wide Open,2000
Enrique Iglesias,Be with You,2000
Christina Aguilera,Come On Over Baby (All I Want Is You),2000
Ruff Endz,No More,2000
Blink 182,All the Small Things,2000
Faith Hill,The Way You Love Me,2000
Christina Aguilera,I Turn to You,2000
Third Eye Blind,Never Let You Go,2000
LeAnn Rimes,I Need You,2000
Mariah Carey featuring Joe and 98 Degrees,Thank God I Found You,2000
Jagged Edge,Let's Get Married,2000
Whitney Houston,My Love Is Your Love,2000
Smash Mouth,Then the Morning Comes,2000
Eiffel 65,Blue (Da Ba Dee),2000
Sting featuring Cheb Mami,Desert Rose,2000
Eminem,The Real Slim Shady,2000
Pink,Most Girls,2000
Next,Wifey,2000
Everclear,Wonderful,2000
Britney Spears,Oops!... I Did It Again,2000
Jessica Simpson,I Wanna Love You Forever,2000
98 Degrees,Give Me Just One Night (Una Noche),2000
Filter,Take a Picture,2000
Red Hot Chili Peppers,Otherside,2000
Jay-Z featuring UGK,Big Pimpin',2000
Son by Four,Purest of Pain (A Puro Dolor),2000
Jagged Edge,He Can't Love U,2000
Avant,Separated,2000
Carl Thomas,I Wish,2000
Donell Jones,U Know What's Up,2000
soulDecision featuring Thrust,Faded,2000
Kid Rock,Only God Knows Why,2000
Mystikal,Shake Ya Ass,2000
Erykah Badu,Bag Lady,2000
Train,Meet Virginia,2000
DMX,Party Up (Up in Here),2000
Mýa,Case of the Ex (Whatcha Gonna Do),2000
Dr. Dre featuring Eminem,Forgot About Dre,2000
Jo Dee Messina,That's the Way,2000
Westlife,Swear It Again,2000
Dr. Dre featuring Snoop Dogg,The Next Episode,2000
Britney Spears,From the Bottom of My Broken Heart,2000
Savage Garden,Crash and Burn,2000
Chad Brock,Yes!,2000
George Strait,The Best Day,2000
Donell Jones,Where I Wanna Be,2000
Toby Keith,How Do You Like Me Now?!,2000
Tim McGraw,My Best Friend,2000
Goo Goo Dolls,Broadway,2000
Da Brat featuring Tyrese,What'chu Like,2000
Kandi,Don't Think I'm Not,2000
Lee Ann Womack with Sons of the Desert,I Hope You Dance,2000
Alice Deejay,Better Off Alone,2000
Debelah Morgan,Dance with Me,2000
Lonestar,What About Now,2000
Sammie,I Like It,2000
Kevon Edmonds,24/7,2000
LFO,Girl on TV,2000
Lil' Bow Wow featuring Xscape,Bounce with Me,2000
Dixie Chicks,Cowboy Take Me Away,2000
Aaliyah,I Don't Wanna,2000
Destiny's Child,Independent Women Part I,2000
Samantha Mumba,Gotta Tell You,2000
Jennifer Lopez,Waiting for Tonight,2000
Mary Mary,Shackles (Praise You),2000
Lifehouse,Hanging by a Moment,2001
Alicia Keys,Fallin',2001
Janet,All for You,2001
Train,Drops of Jupiter (Tell Me),2001
Jennifer Lopez featuring Ja Rule,I'm Real (Murder Remix),2001
Matchbox Twenty,If You're Gone,2001
Eve featuring Gwen Stefani,Let Me Blow Ya Mind,2001
Dido,Thank You,2001
Lenny Kravitz,Again,2001
Destiny's Child,Independent Women Part I,2001
Blu Cantrell,Hit 'Em Up Style (Oops!),2001
Shaggy featuring Rikrok,It Wasn't Me,2001
Joe featuring Mystikal,Stutter,2001
Staind,It's Been Awhile,2001
Usher,U Remind Me,2001
Jagged Edge with Nelly,Where the Party At,2001
Shaggy featuring Rayvon,Angel,2001
Nelly featuring City Spud,Ride wit Me,2001
Uncle Kracker,Follow Me,2001
112,Peaches & Cream,2001
Incubus,Drive,2001
City High,What Would You Do?,2001
Destiny's Child,Survivor,2001
"Christina Aguilera, Lil' Kim, Mýa and Pink",Lady Marmalade,2001
OutKast,Ms. Jackson,2001
Jennifer Lopez,Love Don't Cost a Thing,2001
Faith Hill,The Way You Love Me,2001
Dream,He Loves U Not,2001
Crazy Town,Butterfly,2001
Ja Rule featuring Lil' Mo and Vita,Put It on Me,2001
Mary J. Blige,Family Affair,2001
Lee Ann Womack,I Hope You Dance,2001
Moby featuring Gwen Stefani,South Side,2001
Madonna,Don't Tell Me,2001
Missy Elliott,Get Ur Freak On,2001
K-Ci & JoJo,Crazy,2001
Craig David,Fill Me In,2001
Janet,Someone to Call My Lover,2001
Creed,With Arms Wide Open,2001
Mýa,Case of the Ex (Whatcha Gonna Do),2001
O-Town,All or Nothing,2001
Destiny's Child,Bootylicious,2001
Nelly Furtado,I'm Like a Bird,2001
3 Doors Down,Kryptonite,2001
R. Kelly featuring Jay-Z,Fiesta,2001
Sugar Ray,When It's Over,2001
Aerosmith,Jaded,2001
Jagged Edge,Promise,2001
Case,Missing You,2001
Ginuwine,Differences,2001
N Sync,This I Promise You,2001
Jay-Z,Izzo (H.O.V.A.),2001
Lil' Mo featuring Fabolous,Superwoman Pt. II,2001
Evan and Jaron,Crazy for This Girl,2001
Ricky Martin and Christina Aguilera,Nobody Wants to Be Lonely,2001
Jay-Z,I Just Wanna Love U (Give It 2 Me),2001
Missy Elliott featuring Ludacris,One Minute Man,2001
Mystikal featuring Nivea,Danger (Been So Long),2001
Enya,Only Time,2001
Toya,I Do!!,2001
S Club 7,Never Had a Dream Come True,2001
Tamia,Stranger in My House,2001
Jessica Simpson,Irresistible,2001
Sunshine Anderson,Heard It All Before,2001
Dave Matthews Band,The Space Between,2001
Faith Hill,There You'll Be,2001
Musiq Soulchild,Love,2001
112,It's Over Now,2001
3LW,No More (Baby I'ma Do Right),2001
Nelly Furtado,Turn Off the Light,2001
Brooks & Dunn,Ain't Nothing 'bout You,2001
Jennifer Lopez,Play,2001
Lonestar,I'm Already There,2001
Lil' Romeo,My Baby,2001
U2,Beautiful Day,2001
Blake Shelton,Austin,2001
Ludacris,Southern Hospitality,2001
Tim McGraw,Grown Men Don't Cry,2001
Ja Rule featuring Case,Livin' It Up,2001
Mariah Carey featuring Cameo,Loverboy,2001
The Isley Brothers featuring R. Kelly and Chanté Moore,Contagious,2001
Jessica Andrews,Who I Am,2001
Erick Sermon featuring Marvin Gaye,Music,2001
Willa Ford,I Wanna Be Bad,2001
Kenny Chesney,Don't Happen Twice,2001
Diamond Rio,One More Day,2001
R. Kelly,I Wish,2001
Travis Tritt,It's a Great Day to Be Alive,2001
Trick Daddy,I'm a Thug,2001
Eve 6,Here's to the Night,2001
Toby Keith,You Shouldn't Kiss Me Like This,2001
Eden's Crush,Get Over Yourself,2001
Debelah Morgan,Dance with Me,2001
Outkast,"So Fresh, So Clean",2001
Nelly,E.I.,2001
3 Doors Down,Be Like That,2001
Pink,Most Girls,2001
QB Finest featuring Nas and Bravehearts,Oochie Wally,2001
Enrique Iglesias,Hero,2001
Fuel,Hemorrhage (In My Hands),2001
Nickelback,How You Remind Me,2002
Ashanti,Foolish,2002
Nelly,Hot in Herre,2002
Nelly featuring Kelly Rowland,Dilemma,2002
The Calling,Wherever You Will Go,2002
Vanessa Carlton,A Thousand Miles,2002
Linkin Park,In the End,2002
Fat Joe featuring Ashanti,What's Luv?,2002
Usher,U Got It Bad,2002
Puddle of Mudd,Blurry,2002
Avril Lavigne,Complicated,2002
Ja Rule featuring Ashanti,Always on Time,2002
Jennifer Lopez featuring Ja Rule,Ain't It Funny (Murder Remix),2002
Jimmy Eat World,The Middle,2002
P. Diddy featuring Usher and Loon,I Need a Girl (Part One),2002
Usher,U Don't Have to Call,2002
Mary J. Blige,Family Affair,2002
"P. Diddy featuring Ginuwine, Loon and Mario Winans",I Need a Girl (Part Two),2002
Eve featuring Alicia Keys,Gangsta Lovin',2002
Creed,My Sacrifice,2002
Eminem,Without Me,2002
Enrique Iglesias,Hero,2002
Michelle Branch,All You Wanted,2002
Pink,Get the Party Started,2002
Chad Kroeger featuring Josey Scott,Hero,2002
Default,Wasting My Time,2002
Creed,One Last Breath,2002
Shakira,"Whenever, Wherever",2002
Jennifer Lopez featuring Nas,I'm Gonna Be Alright,2002
Cam'ron featuring Juelz Santana,Oh Boy,2002
DJ Sammy featuring Yanou and Do,Heaven,2002
No Doubt featuring Bounty Killer,Hey Baby,2002
N Sync featuring Nelly,Girlfriend,2002
Mario,Just a Friend 2002,2002
Sheryl Crow,Soak Up the Sun,2002
Pink,Don't Let Me Get Me,2002
N.O.R.E.,Nothin',2002
Tweet featuring Missy Elliott,Oops (Oh My),2002
Kelly Clarkson,A Moment Like This,2002
Truth Hurts featuring Rakim,Addictive,2002
Ashanti,Happy,2002
John Mayer,No Such Thing,2002
Pink,Just Like a Pill,2002
"Ja Rule featuring Ashanti, Charli Baltimore and Vita",Down 4 U,2002
Kylie Minogue,Can't Get You Out of My Head,2002
Five for Fighting,Superman (It's Not Easy),2002
Eminem,Cleanin' Out My Closet,2002
Musiq Soulchild,Halfcrazy,2002
Mr. Cheeks,"Lights, Camera, Action!",2002
Big Tymers,Still Fly,2002
Alicia Keys,A Woman's Worth,2002
Craig David,7 Days,2002
Cam'ron featuring Juelz Santana and Freekey Zekey,Hey Ma,2002
Missy Elliott,Work It,2002
Ludacris featuring Mystikal and I-20,Move Bitch,2002
LeAnn Rimes,Can't Fight the Moonlight,2002
Enrique Iglesias,Escape,2002
Aaliyah,More than a Woman,2002
No Doubt,Hella Good,2002
Faith Evans,I Love You,2002
Daniel Bedingfield,Gotta Get thru This,2002
Busta Rhymes featuring P. Diddy and Pharrell,"Pass the Courvoisier, Part II",2002
Eminem,Lose Yourself,2002
Michael Jackson,Butterflies,2002
Brandy,What About Us?,2002
Shakira,Underneath Your Clothes,2002
Mary J. Blige featuring Ja Rule,Rainy Dayz,2002
Ginuwine,Differences,2002
Angie Martinez featuring Lil' Mo and Sacario,If I Could Go!,2002
Outkast featuring Killer Mike,The Whole World,2002
No Doubt featuring Lady Saw,Underneath It All,2002
City High featuring Eve,Caramel,2002
LL Cool J,Luv U Better,2002
Sean Paul,Gimme the Light,2002
N Sync,Gone,2002
Ja Rule featuring Case,Livin' It Up,2002
Ludacris,Rollout (My Business),2002
Goo Goo Dolls,Here Is Gone,2002
Mary J. Blige,No More Drama,2002
Dirty Vegas,Days Go By,2002
Ashanti,Baby,2002
Kenny Chesney,The Good Stuff,2002
Fat Joe featuring R. Kelly,We Thuggin',2002
Steve Holy,Good Morning Beautiful,2002
Aaliyah,Rock the Boat,2002
Alan Jackson,Drive (For Daddy Gene),2002
Jewel,Standing Still,2002
Jaheim featuring Next,Anything,2002
Brandy,Full Moon,2002
B2K,Uh Huh,2002
Celine Dion,A New Day Has Come,2002
Nelly Furtado,Turn Off the Light,2002
George Strait,Living and Living Well,2002
Toby Keith,My List,2002
Alanis Morissette,Hands Clean,2002
Avril Lavigne,Sk8er Boi,2002
Dixie Chicks,Long Time Gone,2002
Alan Jackson,Where Were You (When the World Stopped Turning),2002
Justin Timberlake,Like I Love You,2002
Toya,I Do!!,2002
50 Cent,In da Club,2003
R. Kelly,Ignition,2003
Sean Paul,Get Busy,2003
Beyoncé featuring Jay-Z,Crazy in Love,2003
3 Doors Down,When I'm Gone,2003
Matchbox Twenty,Unwell,2003
Chingy,Right Thurr,2003
Aaliyah,Miss You,2003
Kid Rock featuring Sheryl Crow,Picture,2003
Evanescence featuring Paul McCoy,Bring Me to Life,2003
Lil Jon & The East Side Boyz featuring Ying Yang Twins,Get Low,2003
Beyoncé featuring Sean Paul,Baby Boy,2003
"Nelly, P. Diddy and Murphy Lee",Shake Ya Tailfeather,2003
50 Cent featuring Nate Dogg,21 Questions,2003
Jennifer Lopez featuring LL Cool J,All I Have,2003
Christina Aguilera,Beautiful,2003
Busta Rhymes and Mariah Carey featuring Flipmode Squad,I Know What You Want,2003
Avril Lavigne,I'm with You,2003
Uncle Kracker featuring Dobie Gray,Drift Away,2003
Lil' Kim featuring 50 Cent,Magic Stick,2003
50 Cent,P.I.M.P.,2003
B2K and P. Diddy,"Bump, Bump, Bump",2003
Fabolous featuring Tamia,Into You,2003
Fabolous featuring Lil' Mo and Mike Shorey,Can't Let You Go,2003
Ja Rule featuring Ashanti,Mesmerize,2003
Black Eyed Peas,Where Is the Love?,2003
Santana featuring Michelle Branch,The Game of Love,2003
Eminem,Lose Yourself,2003
Ashanti,Rock wit U (Awww Baby),2003
Justin Timberlake,Cry Me a River,2003
Tyrese,How You Gonna Act Like That,2003
Justin Timberlake,Rock Your Body,2003
Wayne Wonder,No Letting Go,2003
Pharrell featuring Jay-Z,Frontin',2003
Dixie Chicks,Landslide,2003
Missy Elliott,Work It,2003
Jay-Z featuring Beyoncé,03 Bonnie & Clyde,2003
Nivea featuring Jagged Edge,Don't Mess with My Man,2003
Monica,So Gone,2003
Nelly featuring St. Lunatics,Air Force Ones,2003
Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",2003
Snoop Dogg featuring Pharrell and Charlie Wilson,Beautiful,2003
Missy Elliott featuring Ludacris,Gossip Folks,2003
Kelly Clarkson,Miss Independent,2003
Train,Calling All Angels,2003
YoungBloodZ featuring Lil Jon,Damn!,2003
Clay Aiken,This Is the Night,2003
John Mayer,Your Body Is a Wonderland,2003
Trapt,Headstrong,2003
Ginuwine,In Those Jeans,2003
Ludacris featuring Shawnna,Stand Up,2003
Jason Mraz,The Remedy (I Won't Worry),2003
Santana featuring Alex Band,Why Don't You & I,2003
Jay-Z,Excuse Me Miss,2003
Jennifer Lopez featuring Jadakiss and Styles P,Jenny from the Block,2003
Michelle Branch,Are You Happy Now?,2003
Shania Twain,Forever and for Always,2003
Nas,I Can,2003
No Doubt featuring Lady Saw,Underneath It All,2003
Daniel Bedingfield,If You're Not the One,2003
R. Kelly,Thoia Thoing,2003
3 Doors Down,Here Without You,2003
50 Cent,Wanksta,2003
Mýa,My Love Is Like...Wo,2003
Alan Jackson featuring Jimmy Buffett,It's Five O'Clock Somewhere,2003
Sean Paul,Like Glue,2003
Christina Aguilera featuring Lil' Kim,Can't Hold Us Down,2003
Lonestar,My Front Porch Looking In,2003
Amanda Perez,Angel,2003
Puddle of Mudd,She Hates Me,2003
Frankie J,Don't Wanna Try,2003
Lil' Kim featuring Mr. Cheeks,The Jump Off,2003
Jewel,Intuition,2003
Ginuwine featuring Baby,Hell Yeah,2003
Toby Keith featuring Willie Nelson,Beer for My Horses,2003
Chingy featuring Ludacris and Snoop Dogg,Holidae In,2003
Baby Bash featuring Frankie J,Suga Suga,2003
Erykah Badu featuring Common,Love of My Life (An Ode to Hip-Hop),2003
Christina Aguilera,Fighter,2003
2Pac,Thugz Mansion,2003
Coldplay,Clocks,2003
Jaheim,Put That Woman First,2003
Ashanti,Rain on Me,2003
Mark Wills,19 Somethin',2003
Young Gunz,"Can't Stop, Won't Stop",2003
Brooks & Dunn,Red Dirt Road,2003
Dierks Bentley,What Was I Thinkin',2003
Ruben Studdard,Flying Without Wings,2003
Eminem,Sing for the Moment,2003
Darryl Worley,Have You Forgotten?,2003
Kenny Chesney,"No Shoes, No Shirt, No Problems",2003
Aaliyah,Come Over,2003
Field Mob,Sick of Being Lonely,2003
R. Kelly,Step in the Name of Love,2003
Thalía featuring Fat Joe,I Want You,2003
Audioslave,Like a Stone,2003
Norah Jones,Don't Know Why,2003
Eminem,Superman,2003
Tim McGraw,Real Good Man,2003
Floetry,Say Yes,2003
Usher featuring Lil Jon and Ludacris,Yeah!,2004
Usher,Burn,2004
Alicia Keys,If I Ain't Got You,2004
Maroon 5,This Love,2004
OutKast featuring Sleepy Brown,The Way You Move,2004
Hoobastank,The Reason,2004
Mario Winans featuring Enya and P. Diddy,I Don't Wanna Know,2004
OutKast,Hey Ya!,2004
Ciara featuring Petey Pablo,Goodies,2004
Terror Squad featuring Fat Joe and Remy Ma,Lean Back,2004
J-Kwon,Tipsy,2004
Usher,Confessions Part II,2004
Juvenile featuring Soulja Slim,Slow Motion,2004
Petey Pablo,Freek-a-Leek,2004
3 Doors Down,Here Without You,2004
Twista featuring Kanye West and Jamie Foxx,Slow Jamz,2004
Nickelback,Someday,2004
Beyoncé,Naughty Girl,2004
Evanescence,My Immortal,2004
Lil' Flip featuring Lea,Sunshine,2004
Jay-Z,Dirt Off Your Shoulder,2004
Nina Sky featuring Jabba,Move Ya Body,2004
Christina Milian,Dip It Low,2004
Usher and Alicia Keys,My Boo,2004
Chingy featuring J-Weav,One Call Away,2004
Beyoncé,"Me, Myself and I",2004
Kevin Lyttle featuring Spragga Benz,Turn Me On,2004
Sheryl Crow,The First Cut Is the Deepest,2004
Alicia Keys,You Don't Know My Name,2004
Nelly featuring Jaheim,My Place,2004
Twista,Overnight Celebrity,2004
Cassidy featuring R. Kelly,Hotel,2004
Linkin Park,Numb,2004
Alicia Keys featuring Tony! Toni! Toné!,Diary,2004
Maroon 5,She Will Be Loved,2004
Dido,White Flag,2004
Los Lonely Boys,Heaven,2004
No Doubt,It's My Life,2004
Ashlee Simpson,Pieces of Me,2004
JoJo,Leave (Get Out),2004
Kelis,Milkshake,2004
Ludacris,Splash Waterfalls,2004
Kanye West,Jesus Walks,2004
Akon featuring Styles P,Locked Up,2004
Ludacris featuring Shawnna,Stand Up,2004
Baby Bash featuring Frankie J,Suga Suga,2004
Kanye West featuring Syleena Johnson,All Falls Down,2004
Britney Spears,Toxic,2004
Ying Yang Twins featuring Lil Jon & the East Side Boyz,Salt Shaker,2004
Jessica Simpson,With You,2004
Switchfoot,Meant to Live,2004
"Houston featuring Chingy, Nate Dogg and I-20",I Like That,2004
Ruben Studdard,Sorry 2004,2004
Avril Lavigne,My Happy Ending,2004
Lloyd Banks,On Fire,2004
OutKast,Roses,2004
Jagged Edge,Walked Outta Heaven,2004
Destiny's Child,Lose My Breath,2004
D12,My Band,2004
Sean Paul featuring Sasha,I'm Still in Love with You,2004
Kanye West,Through the Wire,2004
Jadakiss featuring Anthony Hamilton,Why?,2004
Eamon,Fuck It (I Don't Want You Back),2004
Avant,Read Your Mind,2004
Lil' Flip,Game Over (Flip),2004
Finger Eleven,One Thing,2004
LL Cool J,Headsprung,2004
YoungBloodZ featuring Lil Jon,Damn!,2004
Beyoncé featuring Sean Paul,Baby Boy,2004
Lil Jon & the East Side Boyz featuring Ying Yang Twins,Get Low,2004
Snoop Dogg featuring Pharrell,Drop It Like It's Hot,2004
Monica,U Should've Known Better,2004
Ryan Cabrera,On the Way Down,2004
Kelly Clarkson,Breakaway,2004
Santana featuring Alex Band or Chad Kroeger,Why Don't You & I,2004
Jet,Are You Gonna Be My Girl,2004
Five for Fighting,100 Years,2004
R. Kelly,Step in the Name of Love,2004
Linkin Park,Breaking the Habit,2004
Nick Cannon featuring R. Kelly,Gigolo,2004
Tim McGraw,Live Like You Were Dying,2004
Alan Jackson,Remember When,2004
Britney Spears,Everytime,2004
Lloyd featuring Ashanti,Southside,2004
Beenie Man featuring Ms. Thing,Dude,2004
G-Unit featuring Joe,Wanna Get to Know You,2004
Chingy featuring Ludacris and Snoop Dogg,Holidae In,2004
The Black Eyed Peas,Let's Get It Started,2004
Kenny Chesney and Uncle Kracker,When the Sun Goes Down,2004
Toby Keith,American Soldier,2004
Jay-Z,Change Clothes,2004
Avril Lavigne,Don't Tell Me,2004
Keith Urban,You'll Think of Me,2004
R. Kelly,Happy People,2004
The Black Eyed Peas,Hey Mama,2004
Nelly featuring Tim McGraw,Over and Over,2004
Gretchen Wilson,Redneck Woman,2004
Eminem,Just Lose It,2004
John Michael Montgomery,Letters from Home,2004
Kenny Chesney,I Go Back,2004
Mariah Carey,We Belong Together,2005
Gwen Stefani,Hollaback Girl,2005
Mario,Let Me Love You,2005
Kelly Clarkson,Since U Been Gone,2005
Ciara featuring Missy Elliott,"1, 2 Step",2005
Kanye West featuring Jamie Foxx,Gold Digger,2005
Green Day,Boulevard of Broken Dreams,2005
50 Cent featuring Olivia,Candy Shop,2005
The Pussycat Dolls featuring Busta Rhymes,Don't Cha,2005
Kelly Clarkson,Behind These Hazel Eyes,2005
50 Cent,Disco Inferno,2005
Lifehouse,You and Me,2005
The Black Eyed Peas,Don't Phunk with My Heart,2005
Missy Elliott featuring Ciara and Fatman Scoop,Lose Control,2005
Mariah Carey,Shake It Off,2005
The Killers,Mr. Brightside,2005
50 Cent,Just a Lil Bit,2005
Rihanna,Pon de Replay,2005
The Game featuring 50 Cent,How We Do,2005
Weezer,Beverly Hills,2005
Ciara featuring Ludacris,Oh,2005
Rob Thomas,Lonely No More,2005
Snoop Dogg featuring Pharrell,Drop It Like It's Hot,2005
The Game featuring 50 Cent,Hate It or Love It,2005
Lil Jon featuring Usher and Ludacris,Lovers & Friends,2005
Destiny's Child featuring T.I. and Lil Wayne,Soldier,2005
Kelly Clarkson,Breakaway,2005
Will Smith,Switch,2005
Bow Wow featuring Omarion,Let Me Hold You,2005
Bow Wow featuring Ciara,Like You,2005
Gwen Stefani featuring Eve,Rich Girl,2005
The Black Eyed Peas,My Humps,2005
Frankie J featuring Baby Bash,Obsession (No Es Amor),2005
Usher,Caught Up,2005
DHT featuring Edmee,Listen to Your Heart,2005
Papa Roach,Scars,2005
Gorillaz,Feel Good Inc.,2005
3 Doors Down,Let Me Go,2005
Green Day,Holiday,2005
Fall Out Boy,"Sugar, We're Goin Down",2005
Pretty Ricky,Grind with Me,2005
Chris Brown featuring Juelz Santana,Run It!,2005
Nickelback,Photograph,2005
Akon,Lonely,2005
Howie Day,Collide,2005
Green Day,Wake Me Up When September Ends,2005
Bobby Valentino,Slow Down,2005
Nelly featuring Tim McGraw,Over and Over,2005
Trillville featuring Cutty,Some Cut,2005
Fat Joe featuring Nelly,Get It Poppin',2005
David Banner,Play,2005
Young Jeezy featuring Akon,Soul Survivor,2005
Ludacris featuring Bobby Valentino,Pimpin' All Over the World,2005
Usher and Alicia Keys,My Boo,2005
"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green",Sugar (Gimme Some),2005
Alicia Keys,Karma,2005
Coldplay,Speed of Sound,2005
Gavin DeGraw,I Don't Want to Be,2005
Eminem,Mockingbird,2005
Shakira featuring Alejandro Sanz,La Tortura,2005
Maroon 5,She Will Be Loved,2005
Baby Bash featuring Akon,Baby I'm Back,2005
Ying Yang Twins,Wait (The Whisper Song),2005
Backstreet Boys,Incomplete,2005
T.I.,Bring Em Out,2005
Destiny's Child,Cater 2 U,2005
Amerie,1 Thing,2005
Foo Fighters,Best of You,2005
Mariah Carey featuring Jermaine Dupri and Fatman Scoop,It's Like That,2005
Natalie,Goin' Crazy,2005
